Rank,Title,HP,ATK,SPD,DEF,RES
739,Alear (F),40,43,46,32,26
740,Brave Robin (M),40,46,45,35,27
741,Bridal Sigrun,35,31,38,27,31
742,Young Hector,47,45,16,47,41
743,Zephia,41,40,44,23,24
744,Wrys,42,24,23,22,36
745,Nerþuz,40,42,47,30,20
746,Lilina,35,37,25,19,31
747,Aelfric,43,40,31,20,37
748,Legendary Byleth (F),40,39,43,23,26
749,Halloween Rhea,40,43,18,39,42
750,Cornelia,42,46,23,26,40
751,Winter Bernadetta,39,36,40,19,23
752,Summer Tana,35,33,36,20,25
753,Forrest,39,32,26,19,35
754,Julia,38,35,26,17,32
755,Miriel,37,37,40,25,31
756,Spring Catria,36,32,35,18,23
757,Summer Gunnthrá,39,33,37,17,24
758,Asbel,40,36,42,21,26
759,Khadein Byleth (M),40,42,44,25,26
760,Performing Azura,35,32,34,20,28
761,Halloween Henry,36,33,34,26,36
762,Plegian Tharja,40,39,41,19,22
763,Valentine's Mist,36,34,34,17,23
764,Annand,37,35,39,27,34
765,Summer Fjorm,43,43,46,28,28
766,Rearmed Alcryst,39,43,46,30,24
767,Ninja Lyn,40,38,42,21,26
768,Legendary Caeda,39,38,43,27,31
769,Caeldori,39,40,44,30,31
770,Mist,39,27,28,20,34
771,Spring Kagero,36,35,34,18,27
772,Legendary Julia,40,39,28,19,36
773,Heiðr (Unit),38,45,45,29,20
774,Summer Lyn,37,33,38,20,27
775,Legendary Celica,40,38,38,18,28
776,Hoshidan Summer Elincia,34,29,35,20,21
777,Summer Elincia,38,36,40,25,33
778,Flame Tana,39,39,42,26,32
779,Ishtar,38,34,36,17,26
780,Shez (F),38,41,42,32,34
781,Mathilda,35,29,32,24,34
782,Thief Cath,39,37,43,21,22
783,Spring Palla,38,37,34,17,29
784,Fallen Byleth (F),40,44,47,32,25
785,Young Eliwood,39,45,46,29,20
786,Felix,40,46,46,31,25
787,Summer Ymir,38,45,18,35,41
788,Tine,38,42,42,23,26
789,Winter Nino,40,35,41,22,31
790,Lewyn,38,34,37,17,25
791,Fallen Lilith,39,40,43,29,33
792,Hostile Springs Camilla,38,33,35,17,28
793,Hostile Springs Hinoka,38,35,35,16,26
794,Ascended Celica,40,43,42,21,25
795,August,40,40,17,32,43
796,Gotoh,40,42,14,38,42
797,Dwyer,40,37,35,25,39
798,Kagero,31,35,32,22,28
799,Bridal Shanna,37,38,42,23,27
800,Adrift Camilla,36,37,30,17,30
801,Bridal Louise,39,31,34,17,30
802,Clarine,35,25,33,22,29
803,Spring Veronica,38,35,36,16,25
804,Pent,40,38,39,19,30
805,Tethys,38,27,35,23,34
806,New Year Eir,39,31,36,21,34
807,Lapis,41,41,45,29,32
808,Summer Elise,34,36,34,18,25
809,Medeus,40,44,18,38,43
810,Summer Shamir,40,43,46,25,20
811,Monica,40,38,43,24,31
812,Bridal Say'ri,40,44,46,28,26
813,New Year Elm,41,40,45,27,31
814,Say'ri,40,35,40,23,34
815,Priscilla,36,29,29,19,32
816,Thief Leila,40,38,43,20,24
817,Bridal Tiki,42,42,26,40,45
818,Winter Lysithea,38,42,40,19,23
819,Dorothy,40,46,43,25,28
820,Peony,38,31,36,16,24
821,Halloween Timerra,37,41,46,46,23
822,Clair,37,26,36,24,33
823,Selena (Sacred Stones),40,39,39,16,23
824,Halloween Anna,40,44,47,31,27
825,Plegian Dorothea,37,38,35,16,26
826,Summer Selena,36,37,37,17,23
827,Triandra,38,37,38,16,22
828,Lucia,40,41,45,29,32
829,Soren,36,33,33,17,29
830,Ursula,35,29,32,19,30
831,Brave Gullveig,40,45,47,27,19
832,Young Caeda,36,33,42,25,30
833,Soiree Ishtar,36,34,36,16,22
834,Halloween Sophia,37,38,23,27,42
835,Brave Lyn,35,33,35,18,28
836,Miranda,38,36,35,21,36
837,Hinoka (WF),37,32,35,17,29
838,Halloween Nils,44,35,41,21,35
839,Valentine's Takumi,40,40,46,28,31
840,Olwen (WT),34,30,35,19,27
841,Vanessa,39,40,43,27,34
842,Fallen Ninian,45,27,40,23,36
843,Valentine's Soren,37,35,33,14,25
844,Hostile Springs Elise,34,33,37,18,22
845,Rearmed Ingrid,38,44,47,30,25
846,Summer Ursula,36,36,34,16,28
847,Bridal Micaiah,39,39,20,19,38
848,Genny,32,35,25,21,34
849,Masquerade Lachesis,37,37,27,19,37
850,Saias,36,33,30,18,34
851,Fomortiis,46,44,15,46,44
852,Nino,33,33,36,19,26
853,Silvia,40,27,36,17,30
854,Bridal Cecilia,40,41,25,18,38
855,Bridal Ninian,34,28,33,18,27
856,Summer Lute,37,35,34,17,32
857,Nino (SF),36,33,38,17,25
858,Serra,33,30,31,21,33
859,Ascended Florina,39,37,43,22,31
860,Mae,35,36,31,16,30
861,Morgan (F),37,34,30,16,33
862,Summer Dorothea,38,37,36,16,30
863,Julius,38,35,27,16,35
864,Hatari Azura,37,37,39,16,23
865,Wind Tribe Claude,42,44,47,24,26
866,Maribelle,34,35,33,16,27
867,Summer Byleth (F),40,36,42,16,21
868,New Year Peony,38,34,40,16,23
869,Lugh,37,35,36,17,31
870,Ced,37,35,39,19,31
871,Ascended Ced,43,45,46,22,26
872,Harmonized Mia,38,35,41,17,25
873,Micaiah,35,35,28,18,35
874,Flora,38,34,23,18,38
875,Valentine's Titania,35,30,33,17,30
876,Maria,36,27,34,19,32
877,Legendary Yuri,41,44,47,24,26
878,Spring Karla,40,45,47,24,22
879,Legendary Hinoka,40,46,46,23,22
880,Summer Gaius,34,30,37,19,28
881,Olwen,34,26,34,20,30
882,Halloween Seadall,40,40,46,21,25
883,Plumeria,41,40,18,16,37
884,Caeda,36,25,37,24,34
885,Legendary Azura,33,30,35,17,24
886,Ascended Tiki (Young),38,42,44,32,36
887,Spring Sharena,37,32,36,16,30
888,Summer Leo,37,32,27,16,35
889,Larum,37,32,39,18,30
890,Wind Tribe Kagero,43,47,45,20,23
891,Febail,40,46,45,26,31
892,Summer Tharja,40,45,44,19,20
893,Nyx,36,42,40,19,28
894,Scion Lewyn,40,38,40,19,34
895,Wind Tribe Catria,39,45,45,25,30
896,Constance,39,42,40,17,29
897,Bridal Sanaki,35,36,30,16,33
898,L'Arachel,33,33,31,17,31
899,Sonya,36,33,31,15,32
900,Summer Mercedes,38,39,25,17,38
901,New Year Plumeria,41,42,17,18,39
902,Hoshidan Summer Micaiah,33,34,20,18,34
903,Summer Linde,33,34,35,16,26
904,Deirdre,36,33,28,16,35
905,Valentian Est,35,41,38,25,37
906,Fiora,38,32,38,21,37
907,Arval,40,44,27,23,43
908,Bridal Anna,38,43,46,22,25
909,Salem,41,38,36,18,38
910,Summer Lilina,35,38,25,16,35
911,Sanaki,33,37,26,17,34
912,Nyna,40,34,41,23,38
913,Rearmed Tana,40,45,47,22,23
914,Brave Micaiah,36,37,28,17,37
915,Masquerade Sigurd,38,38,18,16,37
916,Teatime Tailtiu,39,42,44,21,31
917,Performing Olivia,34,28,34,16,28
918,Arvis,33,34,31,17,33
919,Neimi,39,39,42,21,35
920,Young L'Arachel,36,37,38,16,30
921,Yune,38,33,27,15,37
922,Scion Julia,39,42,35,16,35
923,Bridal Caeda,33,29,37,19,30
924,Hapi,40,42,26,16,39
925,Rhea,40,44,16,42,46
926,Linde,35,35,36,14,27
927,Legendary Veronica,38,42,45,19,25
928,Summer Micaiah,38,42,30,16,37
929,Khadein Ursula,40,42,46,18,22
930,Fallen Julia,39,41,24,17,40
931,Masquerade Ethlyn,37,36,41,16,28
932,Legendary Alear (F),40,41,47,33,37
933,Brave Corrin (F),42,40,46,37,40
934,Picnic Genny,35,36,24,14,34
935,Winter Dorothea,36,41,41,16,25
936,Plegian Katarina,39,37,43,16,28
937,Elise,30,32,32,19,32
938,Nina,35,32,37,16,31
939,Innes,35,33,34,14,31
940,Niles,37,25,34,17,34
941,Spring Bernadetta,39,43,47,20,25
942,Ascended Ishtar,40,41,43,17,31
943,Teatime Lysithea,38,46,46,20,22
944,Ilyana,39,38,32,17,40
945,Phila,38,37,42,26,40
946,Spring Delthea,36,43,40,16,28
947,Thief Nina,38,37,43,18,32
948,Legendary Micaiah,38,42,31,19,41
949,Lute,33,36,32,16,34
950,Katarina,34,32,34,15,32
951,Young Ilyana,40,41,30,18,42
952,Young Rebecca,39,44,45,22,33
953,Seiðr,39,43,30,17,40
954,Legendary Lilina,39,42,21,16,40
955,Groom Saul,37,33,37,16,35
956,Lucius,37,32,30,13,35
957,Selkie,35,29,38,19,35
958,Spring Triandra,37,43,46,18,18
959,Chloé,36,38,40,28,42
960,Tatiana,40,37,34,15,39
961,Kaze,34,30,36,17,34
962,Ascended Elincia,38,44,45,18,28
963,Marianne,36,41,32,17,39
964,Eir,35,32,37,14,31
965,Groom Rafiel,38,28,35,20,41
966,Citrinne,38,46,27,22,44
967,Legendary Deirdre,40,43,32,19,43
968,Brave Marianne,38,40,41,17,35
969,Khadein Nino,38,41,46,20,32
970,New Year Anna,40,34,40,16,37
971,Leanne,36,27,37,16,34
972,Legendary Elincia,40,45,47,23,34
973,Louise,41,37,42,16,36
974,Delthea,33,36,34,13,31
975,Bastian,40,44,28,20,45
976,Bridal Lilina,39,44,22,16,42
977,Summer Ivy,38,46,25,20,44
978,Pirate Vika,41,34,40,17,40
979,Halloween Sakura,33,32,34,14,34
980,Khadein Linde,37,44,45,16,27
981,Young Mark,40,44,27,20,46
982,Sara,35,40,37,16,37
983,Fee,37,40,45,26,40
984,Valentine's Elise,37,43,46,16,27
985,Felicia,34,23,37,18,35
986,Rearmed Plumeria,40,46,18,19,45
987,Summer L'Arachel,37,46,44,16,30
988,Guinivere,36,35,40,16,38
989,Niime,36,42,33,17,43
990,Ashera,37,35,39,15,40
991,Khadein Soren,38,43,34,18,45
992,Ronan,38,34,40,17,42
993,Halloween Flayn,38,46,26,18,46
994,Young Soren,36,42,34,16,43
995,Céline,37,41,44,17,38
996,Syrene,37,39,45,21,41
997,New Year Selkie,35,31,39,16,40
998,Fallen Maria,37,44,45,16,35
999,Elimine,36,34,40,16,41
1000,Ascended Eir,35,42,45,16,35
1001,Valentine's Leo,37,45,31,16,45
1002,Young Lucius,38,45,31,17,47
1003,Saul,37,40,44,16,40
1004,Brave Soren,40,45,34,16,47
1005,Legendary Guinivere,37,39,45,16,40
1006,Teatime Ferdinand,40,42,45,1,25
