Rank,Title,HP,ATK,SPD,DEF,RES
738,Lloyd,41,32,35,20,30
739,Soiree Ishtar,36,34,36,16,22
740,Adrift Camilla,36,37,30,17,30
741,Sakura,36,28,30,24,30
742,Fallen Byleth (F),40,44,47,32,25
743,Ewan,38,37,33,23,35
744,Tailtiu,39,32,35,17,25
745,Kagero,31,35,32,22,28
746,Spring Kagero,36,35,34,18,27
747,Brave Gullveig,40,45,47,27,19
748,Summer Shamir,40,43,46,25,20
749,Lysithea,37,41,37,21,24
750,Naesala,39,32,38,24,29
751,Summer Gunnthrá,39,33,37,17,24
752,Halloween Niles,37,34,39,25,29
753,Spring Veronica,38,35,36,16,25
754,Legendary Julia,40,39,28,19,36
755,Summer Caeda,39,33,42,26,28
756,Hostile Springs Hinoka,38,35,35,16,26
757,Peri,35,33,33,23,30
758,Halloween Timerra,37,41,46,46,23
759,Julius,38,35,27,16,35
760,Tsubasa,39,32,40,26,30
761,Summer Tana,35,33,36,20,25
762,Masquerade Lachesis,37,37,27,19,37
763,Ninja Lyn,40,38,42,21,26
764,Sigrun,37,32,36,28,34
765,Selena (Sacred Stones),40,39,39,16,23
766,Setsuna,37,28,37,22,23
767,Summer Corrin (F),34,31,34,22,26
768,Legendary Byleth (F),40,39,43,23,26
769,Spring Palla,38,37,34,17,29
770,Lewyn,38,34,37,17,25
771,Kliff,37,30,37,25,28
772,Azura,36,31,33,21,28
773,Hoshidan Summer Elincia,34,29,35,20,21
774,Aelfric,43,40,31,20,37
775,Ishtar,38,34,36,17,26
776,Picnic Genny,35,36,24,14,34
777,Thief Leila,40,38,43,20,24
778,Flora,38,34,23,18,38
779,Wrys,42,24,23,22,36
780,Canas,36,32,29,21,33
781,Yuri,40,39,43,26,29
782,Legendary Caeda,39,38,43,27,31
783,Caeldori,39,40,44,30,31
784,Dwyer,40,37,35,25,39
785,Legendary Celica,40,38,38,18,28
786,Hostile Springs Elise,34,33,37,18,22
787,Mae,35,36,31,16,30
788,Felix,40,46,46,31,25
789,Plegian Dorothea,37,38,35,16,26
790,Summer Elincia,38,36,40,25,33
791,Summer Ursula,36,36,34,16,28
792,Titania,37,28,34,25,30
793,Annand,37,35,39,27,34
794,Miriel,37,37,40,25,31
795,Summer Fjorm,43,43,46,28,28
796,Rebecca,37,29,34,21,27
797,Bridal Cecilia,40,41,25,18,38
798,Anna,41,29,38,22,28
799,Halloween Mia,36,30,34,22,28
800,Hatari Azura,37,37,39,16,23
801,Peony,38,31,36,16,24
802,Micaiah,35,35,28,18,35
803,Summer Lyn,37,33,38,20,27
804,Winter Nino,40,35,41,22,31
805,Summer Lilina,35,38,25,16,35
806,Legendary Lyn,36,31,36,21,27
807,Bridal Micaiah,39,39,20,19,38
808,Shez (F),38,41,42,32,34
809,New Year Peony,38,34,40,16,23
810,Sanaki,33,37,26,17,34
811,Summer Mercedes,38,39,25,17,38
812,Halloween Henry,36,33,34,26,36
813,Brave Corrin (F),42,40,46,37,40
814,Hostile Springs Camilla,38,33,35,17,28
815,Bridal Shanna,37,38,42,23,27
816,Spring Lucina,35,29,36,22,25
817,Halloween Anna,40,44,47,31,27
818,Lyn (LA),37,31,36,27,34
819,Lyn,37,28,37,26,29
820,Bridal Larum,38,32,40,26,31
821,Fomortiis,46,44,15,46,44
822,Khadein Byleth (M),40,42,44,25,26
823,Maribelle,34,35,33,16,27
824,Performing Azura,35,32,34,20,28
825,Halloween Nils,44,35,41,21,35
826,Bridal Say'ri,40,44,46,28,26
827,New Year Elm,41,40,45,27,31
828,Soren,36,33,33,17,29
829,Harmonized Mia,38,35,41,17,25
830,Bridal Sigrun,35,31,38,27,31
831,Mist,39,27,28,20,34
832,Winter Lysithea,38,42,40,19,23
833,Say'ri,40,35,40,23,34
834,Ricken,40,43,39,24,30
835,Pent,40,38,39,19,30
836,Miranda,38,36,35,21,36
837,Lapis,41,41,45,29,32
838,Rearmed Ingrid,38,44,47,30,25
839,Flame Tana,39,39,42,26,32
840,Rearmed Ophelia,39,44,36,25,32
841,Bridal Sanaki,35,36,30,16,33
842,Morgan (F),37,34,30,16,33
843,Nanna,36,27,34,21,26
844,Monica,40,38,43,24,31
845,Fallen Lilith,39,40,43,29,33
846,Nino,33,33,36,19,26
847,Ninja Igrene,40,43,38,22,30
848,Valentine's Takumi,40,40,46,28,31
849,Summer Leo,37,32,27,16,35
850,Saias,36,33,30,18,34
851,Summer Dorothea,38,37,36,16,30
852,Lucia,40,41,45,29,32
853,Nino (SF),36,33,38,17,25
854,Brave Lyn,35,33,35,18,28
855,Ascended Celica,40,43,42,21,25
856,Fir,41,25,36,24,31
857,Summer Lute,37,35,34,17,32
858,Lene,35,28,35,23,28
859,Hoshidan Summer Micaiah,33,34,20,18,34
860,Tine,38,42,42,23,26
861,Priscilla,36,29,29,19,32
862,Bridal Louise,39,31,34,17,30
863,Fallen Julia,39,41,24,17,40
864,Brave Micaiah,36,37,28,17,37
865,Spring Karla,40,45,47,24,22
866,Lugh,37,35,36,17,31
867,Summer Linde,33,34,35,16,26
868,Mathilda,35,29,32,24,34
869,Hinoka (WF),37,32,35,17,29
870,Young Caeda,36,33,42,25,30
871,Rhea,40,44,16,42,46
872,Plumeria,41,40,18,16,37
873,Halloween Seadall,40,40,46,21,25
874,Deirdre,36,33,28,16,35
875,Yune,38,33,27,15,37
876,Ascended Florina,39,37,43,22,31
877,Summer Tharja,40,45,44,19,20
878,Arval,40,44,27,23,43
879,Legendary Azura,33,30,35,17,24
880,Ursula,35,29,32,19,30
881,L'Arachel,33,33,31,17,31
882,New Year Eir,39,31,36,21,34
883,Vanessa,39,40,43,27,34
884,Legendary Hinoka,40,46,46,23,22
885,Ced,37,35,39,19,31
886,Olwen (WT),34,30,35,19,27
887,Sonya,36,33,31,15,32
888,Wind Tribe Claude,42,44,47,24,26
889,Masquerade Sigurd,38,38,18,16,37
890,Linde,35,35,36,14,27
891,Hapi,40,42,26,16,39
892,Khadein Ursula,40,42,46,18,22
893,Legendary Yuri,41,44,47,24,26
894,Ascended Tiki (Young),38,42,44,32,36
895,Masquerade Ethlyn,37,36,41,16,28
896,Ascended Ced,43,45,46,22,26
897,Serra,33,30,31,21,33
898,Dorothy,40,46,43,25,28
899,Clarine,35,25,33,22,29
900,Arvis,33,34,31,17,33
901,Bridal Ninian,34,28,33,18,27
902,Legendary Alear (F),40,41,47,33,37
903,Wind Tribe Kagero,43,47,45,20,23
904,Rearmed Tana,40,45,47,22,23
905,Valentine's Titania,35,30,33,17,30
906,Scion Lewyn,40,38,40,19,34
907,Salem,41,38,36,18,38
908,Tethys,38,27,35,23,34
909,Spring Sharena,37,32,36,16,30
910,Young L'Arachel,36,37,38,16,30
911,Fallen Ninian,45,27,40,23,36
912,Lute,33,36,32,16,34
913,Plegian Katarina,39,37,43,16,28
914,New Year Plumeria,41,42,17,18,39
915,Silvia,40,27,36,17,30
916,Nyna,40,34,41,23,38
917,Clair,37,26,36,24,33
918,Larum,37,32,39,18,30
919,Legendary Lilina,39,42,21,16,40
920,Summer Gaius,34,30,37,19,28
921,Bridal Anna,38,43,46,22,25
922,Ilyana,39,38,32,17,40
923,Spring Triandra,37,43,46,18,18
924,Nyx,36,42,40,19,28
925,Legendary Veronica,38,42,45,19,25
926,Summer Micaiah,38,42,30,16,37
927,Phila,38,37,42,26,40
928,Tatiana,40,37,34,15,39
929,Winter Dorothea,36,41,41,16,25
930,Innes,35,33,34,14,31
931,Constance,39,42,40,17,29
932,Young Ilyana,40,41,30,18,42
933,Lucius,37,32,30,13,35
934,Delthea,33,36,34,13,31
935,Elise,30,32,32,19,32
936,Valentian Est,35,41,38,25,37
937,Wind Tribe Catria,39,45,45,25,30
938,Performing Olivia,34,28,34,16,28
939,Teatime Lysithea,38,46,46,20,22
940,Febail,40,46,45,26,31
941,Fiora,38,32,38,21,37
942,Maria,36,27,34,19,32
943,Thief Nina,38,37,43,18,32
944,Spring Bernadetta,39,43,47,20,25
945,Neimi,39,39,42,21,35
946,Olwen,34,26,34,20,30
947,Chloé,36,38,40,28,42
948,Summer Ivy,38,46,25,20,44
949,Katarina,34,32,34,15,32
950,Legendary Micaiah,38,42,31,19,41
951,Citrinne,38,46,27,22,44
952,Young Mark,40,44,27,20,46
953,Teatime Tailtiu,39,42,44,21,31
954,Scion Julia,39,42,35,16,35
955,Seiðr,39,43,30,17,40
956,Bridal Lilina,39,44,22,16,42
957,Bastian,40,44,28,20,45
958,Nina,35,32,37,16,31
959,Groom Saul,37,33,37,16,35
960,Caeda,36,25,37,24,34
961,Bridal Caeda,33,29,37,19,30
962,Louise,41,37,42,16,36
963,Ascended Ishtar,40,41,43,17,31
964,Legendary Deirdre,40,43,32,19,43
965,Spring Delthea,36,43,40,16,28
966,New Year Anna,40,34,40,16,37
967,Marianne,36,41,32,17,39
968,Eir,35,32,37,14,31
969,Pirate Vika,41,34,40,17,40
970,Khadein Nino,38,41,46,20,32
971,Young Rebecca,39,44,45,22,33
972,Brave Marianne,38,40,41,17,35
973,Niles,37,25,34,17,34
974,Kaze,34,30,36,17,34
975,Ascended Elincia,38,44,45,18,28
976,Halloween Sakura,33,32,34,14,34
977,Fee,37,40,45,26,40
978,Groom Rafiel,38,28,35,20,41
979,Rearmed Plumeria,40,46,18,19,45
980,Halloween Flayn,38,46,26,18,46
981,Selkie,35,29,38,19,35
982,Valentine's Elise,37,43,46,16,27
983,Sara,35,40,37,16,37
984,Guinivere,36,35,40,16,38
985,Khadein Linde,37,44,45,16,27
986,Legendary Elincia,40,45,47,23,34
987,Ashera,37,35,39,15,40
988,Leanne,36,27,37,16,34
989,Ronan,38,34,40,17,42
990,Niime,36,42,33,17,43
991,Khadein Soren,38,43,34,18,45
992,Syrene,37,39,45,21,41
993,Elimine,36,34,40,16,41
994,Young Soren,36,42,34,16,43
995,Summer L'Arachel,37,46,44,16,30
996,Valentine's Leo,37,45,31,16,45
997,Young Lucius,38,45,31,17,47
998,New Year Selkie,35,31,39,16,40
999,Céline,37,41,44,17,38
1000,Felicia,34,23,37,18,35
1001,Brave Soren,40,45,34,16,47
1002,Fallen Maria,37,44,45,16,35
1003,Saul,37,40,44,16,40
1004,Ascended Eir,35,42,45,16,35
1005,Teatime Ferdinand,40,42,45,1,25
1006,Legendary Guinivere,37,39,45,16,40
