Rank,Title,HP,ATK,SPD,DEF,RES
740,Kronya,44,31,39,22,26
741,Gaius,42,29,36,22,19
742,Winter Black Knight,43,44,44,35,30
743,Bridal Sigrun,35,31,38,27,31
744,Mae,35,36,31,16,30
745,Pirate Naesala,42,39,43,23,25
746,Summer Selena,36,37,37,17,23
747,Hoshidan Summer Ryoma,36,32,34,21,17
748,Bridal Cecilia,40,41,25,18,38
749,Díthorba,43,35,38,23,33
750,Say'ri,40,35,40,23,34
751,Summer Elincia,38,36,40,25,33
752,Halloween Corrin (M),44,44,21,44,39
753,Anna,41,29,38,22,28
754,New Year Ash,41,44,19,44,40
755,Felix,40,46,46,31,25
756,Caeldori,39,40,44,30,31
757,Summer Ursula,36,36,34,16,28
758,Soiree Ishtar,36,34,36,16,22
759,Luthier,43,37,36,20,30
760,Zephia,41,40,44,23,24
761,Morgan (F),37,34,30,16,33
762,Fallen Anankos,42,43,44,36,31
763,Legendary Caeda,39,38,43,27,31
764,Miriel,37,37,40,25,31
765,Harmonized Mia,38,35,41,17,25
766,Soren,36,33,33,17,29
767,Rearmed Robin (F),43,41,44,35,33
768,Brave Veronica,36,32,36,21,19
769,Nanna,36,27,34,21,26
770,Halloween Xane,47,30,34,25,30
771,Mist,39,27,28,20,34
772,Thief Cath,39,37,43,21,22
773,Plegian Dorothea,37,38,35,16,26
774,Bridal Louise,39,31,34,17,30
775,Dedue,50,45,17,45,28
776,Sanaki,33,37,26,17,34
777,Lene,35,28,35,23,28
778,Winter Bruno,43,41,38,29,34
779,Priscilla,36,29,29,19,32
780,Summer Lilina,35,38,25,16,35
781,Shez (F),38,41,42,32,34
782,Selena (Sacred Stones),40,39,39,16,23
783,Nino,33,33,36,19,26
784,Nerþuz,40,42,47,30,20
785,Plegian Tharja,40,39,41,19,22
786,Summer Leo,37,32,27,16,35
787,Brave Lyn,35,33,35,18,28
788,Saias,36,33,30,18,34
789,Gatrie,47,42,17,44,35
790,Khadein Byleth (M),40,42,44,25,26
791,Triandra,38,37,38,16,22
792,Bridal Shanna,37,38,42,23,27
793,Nino (SF),36,33,38,17,25
794,Halloween Anna,40,44,47,31,27
795,Summer Lute,37,35,34,17,32
796,Summer Mercedes,38,39,25,17,38
797,Erk,45,35,39,19,27
798,New Year Peony,38,34,40,16,23
799,Hostile Springs Elise,34,33,37,18,22
800,Ninja Corrin (F),38,41,40,23,20
801,Spring Ashe,40,43,46,32,17
802,Wind Tribe Dagr,41,45,46,30,22
803,Hatari Azura,37,37,39,16,23
804,Miranda,38,36,35,21,36
805,Deirdre,36,33,28,16,35
806,Young Caeda,36,33,42,25,30
807,Fallen Lilith,39,40,43,29,33
808,Yune,38,33,27,15,37
809,Mathilda,35,29,32,24,34
810,Colm,43,36,41,24,32
811,Bridal Say'ri,40,44,46,28,26
812,Ricken,40,43,39,24,30
813,Pent,40,38,39,19,30
814,Spring Sonya,40,42,41,23,20
815,Ascended Fjorm,43,39,41,31,36
816,Flame Tana,39,39,42,26,32
817,Rearmed Ingrid,38,44,47,30,25
818,Summer Linde,33,34,35,16,26
819,Monica,40,38,43,24,31
820,Lugh,37,35,36,17,31
821,Hinoka (WF),37,32,35,17,29
822,Bridal Sanaki,35,36,30,16,33
823,Rearmed Ophelia,39,44,36,25,32
824,Knoll,43,37,32,19,35
825,Spring Michalis,43,45,32,47,17
826,Noah,40,45,45,31,18
827,Linde,35,35,36,14,27
828,Masquerade Sigurd,38,38,18,16,37
829,Lucia,40,41,45,29,32
830,Arden,60,36,16,41,16
831,Rearmed Eitr,40,44,46,33,16
832,Tine,38,42,42,23,26
833,Hoshidan Summer Elincia,34,29,35,20,21
834,Bridal Flavia,41,44,45,31,18
835,Pelleas,43,40,36,21,31
836,Olwen (WT),34,30,35,19,27
837,New Year Eir,39,31,36,21,34
838,Brave Micaiah,36,37,28,17,37
839,Ced,37,35,39,19,31
840,Fallen Julia,39,41,24,17,40
841,L'Arachel,33,33,31,17,31
842,Summer Dorothea,38,37,36,16,30
843,Ascended Celica,40,43,42,21,25
844,Gilliam,47,44,21,48,35
845,Teatime Ayra,40,44,46,32,17
846,Valentine's Takumi,40,40,46,28,31
847,Summer Byleth (F),40,36,42,16,21
848,Ninja Igrene,40,43,38,22,30
849,Legendary Azura,33,30,35,17,24
850,Lon'qu,45,29,39,22,22
851,Ursula,35,29,32,19,30
852,Sonya,36,33,31,15,32
853,Brave Edelgard,46,45,16,43,35
854,Fir,41,25,36,24,31
855,Arvis,33,34,31,17,33
856,Plumeria,41,40,18,16,37
857,Pirate Surtr,45,45,16,44,36
858,Lapis,41,41,45,29,32
859,Ascended Florina,39,37,43,22,31
860,Bridal Ninian,34,28,33,18,27
861,Fallen Rhea,46,43,18,40,43
862,Winter Lysithea,38,42,40,19,23
863,Clarine,35,25,33,22,29
864,Halloween Kellam,48,46,31,48,27
865,Serra,33,30,31,21,33
866,New Year Elm,41,40,45,27,31
867,Halloween Seadall,40,40,46,21,25
868,Valentine's Titania,35,30,33,17,30
869,Summer Shez (F),40,46,45,30,18
870,Tethys,38,27,35,23,34
871,Vanessa,39,40,43,27,34
872,Spring Sharena,37,32,36,16,30
873,Arval,40,44,27,23,43
874,Aelfric,43,40,31,20,37
875,Young Eliwood,39,45,46,29,20
876,Halloween Timerra,37,41,46,46,23
877,Heiðr (Unit),38,45,45,29,20
878,Hapi,40,42,26,16,39
879,Merlinus,50,20,35,31,27
880,Silvia,40,27,36,17,30
881,Summer Fjorm,43,43,46,28,28
882,Rhea,40,44,16,42,46
883,Legendary Alear (F),40,41,47,33,37
884,Dorothy,40,46,43,25,28
885,Summer Gaius,34,30,37,19,28
886,Ascended Tiki (Young),38,42,44,32,36
887,Fallen Edelgard,45,42,14,44,39
888,Summer Edelgard,46,45,17,43,39
889,Summer Shamir,40,43,46,25,20
890,Larum,37,32,39,18,30
891,Masquerade Ethlyn,37,36,41,16,28
892,Nyna,40,34,41,23,38
893,Halloween Dheginsea,45,45,14,41,39
894,Legendary Lilina,39,42,21,16,40
895,Clair,37,26,36,24,33
896,New Year Plumeria,41,42,17,18,39
897,Rearmed Chrom,41,45,46,29,18
898,Lucius,37,32,30,13,35
899,Scion Lewyn,40,38,40,19,34
900,Lute,33,36,32,16,34
901,Young L'Arachel,36,37,38,16,30
902,Elise,30,32,32,19,32
903,Plegian Katarina,39,37,43,16,28
904,Innes,35,33,34,14,31
905,Halloween Duma,47,46,19,40,43
906,Maria,36,27,34,19,32
907,Bridal Anna,38,43,46,22,25
908,Spring Karla,40,45,47,24,22
909,Fiora,38,32,38,21,37
910,Ilyana,39,38,32,17,40
911,Halloween Nils,44,35,41,21,35
912,Performing Olivia,34,28,34,16,28
913,Brave Gullveig,40,45,47,27,19
914,Olwen,34,26,34,20,30
915,Legendary Yuri,41,44,47,24,26
916,Tatiana,40,37,34,15,39
917,Brave Corrin (F),42,40,46,37,40
918,Summer Micaiah,38,42,30,16,37
919,Nina,35,32,37,16,31
920,Bridal Lilina,39,44,22,16,42
921,Winter Dorothea,36,41,41,16,25
922,Rearmed Tana,40,45,47,22,23
923,Wind Tribe Claude,42,44,47,24,26
924,Salem,41,38,36,18,38
925,Katarina,34,32,34,15,32
926,Nyx,36,42,40,19,28
927,Legendary Veronica,38,42,45,19,25
928,Legendary Hinoka,40,46,46,23,22
929,Constance,39,42,40,17,29
930,Delthea,33,36,34,13,31
931,Phila,38,37,42,26,40
932,Young Ilyana,40,41,30,18,42
933,Hatari Xane,47,30,36,23,35
934,Khadein Ursula,40,42,46,18,22
935,Bridal Caeda,33,29,37,19,30
936,Neimi,39,39,42,21,35
937,Spring Bernadetta,39,43,47,20,25
938,Febail,40,46,45,26,31
939,Chloé,36,38,40,28,42
940,Valentian Est,35,41,38,25,37
941,Thief Nina,38,37,43,18,32
942,Wind Tribe Catria,39,45,45,25,30
943,Caeda,36,25,37,24,34
944,Groom Saul,37,33,37,16,35
945,Citrinne,38,46,27,22,44
946,Young Mark,40,44,27,20,46
947,Bastian,40,44,28,20,45
948,Teatime Tailtiu,39,42,44,21,31
949,New Year Anna,40,34,40,16,37
950,Legendary Micaiah,38,42,31,19,41
951,Seiðr,39,43,30,17,40
952,Scion Julia,39,42,35,16,35
953,Charlotte,48,43,41,25,18
954,Summer Ivy,38,46,25,20,44
955,Eir,35,32,37,14,31
956,Summer Tharja,40,45,44,19,20
957,Ascended Ishtar,40,41,43,17,31
958,Ascended Ced,43,45,46,22,26
959,Halloween Sakura,33,32,34,14,34
960,Niles,37,25,34,17,34
961,Legendary Deirdre,40,43,32,19,43
962,Spring Delthea,36,43,40,16,28
963,Marianne,36,41,32,17,39
964,Kaze,34,30,36,17,34
965,Teatime Lysithea,38,46,46,20,22
966,Selkie,35,29,38,19,35
967,Young Hector,47,45,16,47,41
968,Louise,41,37,42,16,36
969,Pirate Vika,41,34,40,17,40
970,Groom Rafiel,38,28,35,20,41
971,Wind Tribe Kagero,43,47,45,20,23
972,Rearmed Plumeria,40,46,18,19,45
973,Ascended Elincia,38,44,45,18,28
974,Young Rebecca,39,44,45,22,33
975,Guinivere,36,35,40,16,38
976,Fallen Ninian,45,27,40,23,36
977,Brave Marianne,38,40,41,17,35
978,Fomortiis,46,44,15,46,44
979,Khadein Nino,38,41,46,20,32
980,Leanne,36,27,37,16,34
981,Fee,37,40,45,26,40
982,Halloween Flayn,38,46,26,18,46
983,Ashera,37,35,39,15,40
984,Sara,35,40,37,16,37
985,Valentine's Elise,37,43,46,16,27
986,Ronan,38,34,40,17,42
987,Legendary Elincia,40,45,47,23,34
988,Khadein Linde,37,44,45,16,27
989,Spring Triandra,37,43,46,18,18
990,Elimine,36,34,40,16,41
991,Niime,36,42,33,17,43
992,Khadein Soren,38,43,34,18,45
993,New Year Selkie,35,31,39,16,40
994,Summer L'Arachel,37,46,44,16,30
995,Syrene,37,39,45,21,41
996,Young Soren,36,42,34,16,43
997,Felicia,34,23,37,18,35
998,Young Lucius,38,45,31,17,47
999,Valentine's Leo,37,45,31,16,45
1000,Céline,37,41,44,17,38
1001,Brave Soren,40,45,34,16,47
1002,Teatime Ferdinand,40,42,45,1,25
1003,Legendary Guinivere,37,39,45,16,40
1004,Ascended Eir,35,42,45,16,35
1005,Fallen Maria,37,44,45,16,35
1006,Saul,37,40,44,16,40
