Rank,Title,HP,ATK,SPD,DEF,RES
740,Harmonized Mia,38,35,41,17,25
741,Bridal Cecilia,40,41,25,18,38
742,Vigarde,46,47,30,44,29
743,Brave Veronica,36,32,36,21,19
744,Mae,35,36,31,16,30
745,Summer Ursula,36,36,34,16,28
746,Hoshidan Summer Ryoma,36,32,34,21,17
747,New Year Ash,41,44,19,44,40
748,Valentine's Hana,40,42,46,41,27
749,Anna,41,29,38,22,28
750,Bridal Sigrun,35,31,38,27,31
751,Winter Black Knight,43,44,44,35,30
752,Plegian Dorothea,37,38,35,16,26
753,Díthorba,43,35,38,23,33
754,Soiree Ishtar,36,34,36,16,22
755,Halloween Corrin (M),44,44,21,44,39
756,Pirate Naesala,42,39,43,23,25
757,Fallen Anankos,42,43,44,36,31
758,Felix,40,46,46,31,25
759,Morgan (F),37,34,30,16,33
760,Caeldori,39,40,44,30,31
761,Summer Elincia,38,36,40,25,33
762,Soren,36,33,33,17,29
763,Gaius,42,29,36,22,19
764,Dwyer,40,37,35,25,39
765,Miriel,37,37,40,25,31
766,Say'ri,40,35,40,23,34
767,Halloween Xane,47,30,34,25,30
768,Legendary Caeda,39,38,43,27,31
769,Zephia,41,40,44,23,24
770,Rearmed Robin (F),43,41,44,35,33
771,Legendary Celica,40,38,38,18,28
772,Thief Cath,39,37,43,21,22
773,Luthier,43,37,36,20,30
774,Summer Lilina,35,38,25,16,35
775,Brave Lyn,35,33,35,18,28
776,Priscilla,36,29,29,19,32
777,Summer Mercedes,38,39,25,17,38
778,Shez (F),38,41,42,32,34
779,Lene,35,28,35,23,28
780,Plegian Tharja,40,39,41,19,22
781,Gatrie,47,42,17,44,35
782,Sanaki,33,37,26,17,34
783,Nino (SF),36,33,38,17,25
784,Saias,36,33,30,18,34
785,Erk,45,35,39,19,27
786,Nino,33,33,36,19,26
787,Halloween Anna,40,44,47,31,27
788,Nerþuz,40,42,47,30,20
789,Bridal Shanna,37,38,42,23,27
790,Triandra,38,37,38,16,22
791,Summer Leo,37,32,27,16,35
792,Selena (Sacred Stones),40,39,39,16,23
793,Dedue,50,45,17,45,28
794,New Year Peony,38,34,40,16,23
795,Summer Lute,37,35,34,17,32
796,Winter Bruno,43,41,38,29,34
797,Khadein Byleth (M),40,42,44,25,26
798,Bridal Louise,39,31,34,17,30
799,Young Caeda,36,33,42,25,30
800,Hatari Azura,37,37,39,16,23
801,Summer Linde,33,34,35,16,26
802,Rearmed Ingrid,38,44,47,30,25
803,Colm,43,36,41,24,32
804,Hostile Springs Elise,34,33,37,18,22
805,Bridal Say'ri,40,44,46,28,26
806,Lugh,37,35,36,17,31
807,Monica,40,38,43,24,31
808,Spring Ashe,40,43,46,32,17
809,Spring Michalis,43,45,32,47,17
810,Wind Tribe Dagr,41,45,46,30,22
811,Rearmed Ophelia,39,44,36,25,32
812,Bridal Sanaki,35,36,30,16,33
813,Ricken,40,43,39,24,30
814,Ascended Fjorm,43,39,41,31,36
815,Pent,40,38,39,19,30
816,Miranda,38,36,35,21,36
817,Hinoka (WF),37,32,35,17,29
818,Spring Sonya,40,42,41,23,20
819,Deirdre,36,33,28,16,35
820,Mathilda,35,29,32,24,34
821,Knoll,43,37,32,19,35
822,Fallen Lilith,39,40,43,29,33
823,Yune,38,33,27,15,37
824,Flame Tana,39,39,42,26,32
825,Ninja Corrin (F),38,41,40,23,20
826,Brave Edelgard,46,45,16,43,35
827,Masquerade Sigurd,38,38,18,16,37
828,Tine,38,42,42,23,26
829,Sonya,36,33,31,15,32
830,Lucia,40,41,45,29,32
831,Brave Micaiah,36,37,28,17,37
832,Ninja Igrene,40,43,38,22,30
833,Hoshidan Summer Elincia,34,29,35,20,21
834,Fallen Julia,39,41,24,17,40
835,Summer Byleth (F),40,36,42,16,21
836,Pelleas,43,40,36,21,31
837,Noah,40,45,45,31,18
838,Ascended Celica,40,43,42,21,25
839,Linde,35,35,36,14,27
840,L'Arachel,33,33,31,17,31
841,Ursula,35,29,32,19,30
842,Rearmed Eitr,40,44,46,33,16
843,Bridal Flavia,41,44,45,31,18
844,Legendary Azura,33,30,35,17,24
845,Valentine's Takumi,40,40,46,28,31
846,Teatime Ayra,40,44,46,32,17
847,Summer Dorothea,38,37,36,16,30
848,New Year Eir,39,31,36,21,34
849,Fir,41,25,36,24,31
850,Ced,37,35,39,19,31
851,Lon'qu,45,29,39,22,22
852,Arden,60,36,16,41,16
853,Gilliam,47,44,21,48,35
854,Olwen (WT),34,30,35,19,27
855,Pirate Surtr,45,45,16,44,36
856,Plumeria,41,40,18,16,37
857,Lapis,41,41,45,29,32
858,Clarine,35,25,33,22,29
859,New Year Elm,41,40,45,27,31
860,Winter Lysithea,38,42,40,19,23
861,Halloween Kellam,48,46,31,48,27
862,Serra,33,30,31,21,33
863,Halloween Seadall,40,40,46,21,25
864,Ascended Florina,39,37,43,22,31
865,Bridal Ninian,34,28,33,18,27
866,Arvis,33,34,31,17,33
867,Fallen Rhea,46,43,18,40,43
868,Young Eliwood,39,45,46,29,20
869,Merlinus,50,20,35,31,27
870,Hapi,40,42,26,16,39
871,Spring Sharena,37,32,36,16,30
872,Aelfric,43,40,31,20,37
873,Summer Shez (F),40,46,45,30,18
874,Vanessa,39,40,43,27,34
875,Heiðr (Unit),38,45,45,29,20
876,Arval,40,44,27,23,43
877,Halloween Timerra,37,41,46,46,23
878,Tethys,38,27,35,23,34
879,Valentine's Titania,35,30,33,17,30
880,Clair,37,26,36,24,33
881,Ascended Tiki (Young),38,42,44,32,36
882,Legendary Lilina,39,42,21,16,40
883,Summer Edelgard,46,45,17,43,39
884,Summer Fjorm,43,43,46,28,28
885,Larum,37,32,39,18,30
886,Rhea,40,44,16,42,46
887,Fallen Edelgard,45,42,14,44,39
888,Summer Gaius,34,30,37,19,28
889,Halloween Dheginsea,45,45,14,41,39
890,Legendary Alear (F),40,41,47,33,37
891,Nyna,40,34,41,23,38
892,Masquerade Ethlyn,37,36,41,16,28
893,Dorothy,40,46,43,25,28
894,Summer Shamir,40,43,46,25,20
895,Silvia,40,27,36,17,30
896,New Year Plumeria,41,42,17,18,39
897,Lucius,37,32,30,13,35
898,Plegian Katarina,39,37,43,16,28
899,Halloween Duma,47,46,19,40,43
900,Lute,33,36,32,16,34
901,Elise,30,32,32,19,32
902,Innes,35,33,34,14,31
903,Young L'Arachel,36,37,38,16,30
904,Scion Lewyn,40,38,40,19,34
905,Rearmed Chrom,41,45,46,29,18
906,Fiora,38,32,38,21,37
907,Legendary Yuri,41,44,47,24,26
908,Maria,36,27,34,19,32
909,Halloween Nils,44,35,41,21,35
910,Ilyana,39,38,32,17,40
911,Performing Olivia,34,28,34,16,28
912,Olwen,34,26,34,20,30
913,Spring Karla,40,45,47,24,22
914,Bridal Anna,38,43,46,22,25
915,Brave Gullveig,40,45,47,27,19
916,Delthea,33,36,34,13,31
917,Katarina,34,32,34,15,32
918,Salem,41,38,36,18,38
919,Winter Dorothea,36,41,41,16,25
920,Young Ilyana,40,41,30,18,42
921,Summer Micaiah,38,42,30,16,37
922,Bridal Lilina,39,44,22,16,42
923,Rearmed Tana,40,45,47,22,23
924,Brave Corrin (F),42,40,46,37,40
925,Legendary Hinoka,40,46,46,23,22
926,Wind Tribe Claude,42,44,47,24,26
927,Legendary Veronica,38,42,45,19,25
928,Phila,38,37,42,26,40
929,Nina,35,32,37,16,31
930,Nyx,36,42,40,19,28
931,Tatiana,40,37,34,15,39
932,Constance,39,42,40,17,29
933,Hatari Xane,47,30,36,23,35
934,Thief Nina,38,37,43,18,32
935,Caeda,36,25,37,24,34
936,Khadein Ursula,40,42,46,18,22
937,Chloé,36,38,40,28,42
938,Groom Saul,37,33,37,16,35
939,Valentian Est,35,41,38,25,37
940,Spring Bernadetta,39,43,47,20,25
941,Neimi,39,39,42,21,35
942,Febail,40,46,45,26,31
943,Bridal Caeda,33,29,37,19,30
944,Wind Tribe Catria,39,45,45,25,30
945,Charlotte,48,43,41,25,18
946,Summer Ivy,38,46,25,20,44
947,Eir,35,32,37,14,31
948,Young Mark,40,44,27,20,46
949,New Year Anna,40,34,40,16,37
950,Bastian,40,44,28,20,45
951,Teatime Tailtiu,39,42,44,21,31
952,Citrinne,38,46,27,22,44
953,Seiðr,39,43,30,17,40
954,Legendary Micaiah,38,42,31,19,41
955,Scion Julia,39,42,35,16,35
956,Summer Tharja,40,45,44,19,20
957,Ascended Ced,43,45,46,22,26
958,Ascended Ishtar,40,41,43,17,31
959,Spring Delthea,36,43,40,16,28
960,Halloween Sakura,33,32,34,14,34
961,Kaze,34,30,36,17,34
962,Legendary Deirdre,40,43,32,19,43
963,Marianne,36,41,32,17,39
964,Niles,37,25,34,17,34
965,Louise,41,37,42,16,36
966,Pirate Vika,41,34,40,17,40
967,Wind Tribe Kagero,43,47,45,20,23
968,Young Hector,47,45,16,47,41
969,Teatime Lysithea,38,46,46,20,22
970,Selkie,35,29,38,19,35
971,Rearmed Plumeria,40,46,18,19,45
972,Groom Rafiel,38,28,35,20,41
973,Fomortiis,46,44,15,46,44
974,Fallen Ninian,45,27,40,23,36
975,Brave Marianne,38,40,41,17,35
976,Young Rebecca,39,44,45,22,33
977,Khadein Nino,38,41,46,20,32
978,Ascended Elincia,38,44,45,18,28
979,Guinivere,36,35,40,16,38
980,Halloween Flayn,38,46,26,18,46
981,Fee,37,40,45,26,40
982,Leanne,36,27,37,16,34
983,Ashera,37,35,39,15,40
984,Khadein Linde,37,44,45,16,27
985,Valentine's Elise,37,43,46,16,27
986,Sara,35,40,37,16,37
987,Ronan,38,34,40,17,42
988,Legendary Elincia,40,45,47,23,34
989,Spring Triandra,37,43,46,18,18
990,Elimine,36,34,40,16,41
991,Niime,36,42,33,17,43
992,Khadein Soren,38,43,34,18,45
993,Syrene,37,39,45,21,41
994,New Year Selkie,35,31,39,16,40
995,Summer L'Arachel,37,46,44,16,30
996,Felicia,34,23,37,18,35
997,Young Soren,36,42,34,16,43
998,Valentine's Leo,37,45,31,16,45
999,Young Lucius,38,45,31,17,47
1000,Céline,37,41,44,17,38
1001,Brave Soren,40,45,34,16,47
1002,Saul,37,40,44,16,40
1003,Ascended Eir,35,42,45,16,35
1004,Legendary Guinivere,37,39,45,16,40
1005,Fallen Maria,37,44,45,16,35
1006,Teatime Ferdinand,40,42,45,1,25
