Rank,Title,HP,ATK,SPD,DEF,RES
741,Brave Byleth (F),39,41,43,26,24
742,Legendary Julia,40,39,28,19,36
743,Brave Veronica,36,32,36,21,19
744,Sue,36,32,38,23,20
745,Serra,33,30,31,21,33
746,Bridal Flavia,41,44,45,31,18
747,Valentine's Veronica,40,36,38,21,22
748,Lysithea,37,41,37,21,24
749,Mist,39,27,28,20,34
750,Knoll,43,37,32,19,35
751,Hatari Xane,47,30,36,23,35
752,Legendary Claude,41,37,41,23,24
753,Spring Inigo,40,38,40,22,27
754,Summer Eirika,39,39,42,25,22
755,Ylgr,38,33,38,22,20
756,Summer Ingrid,39,34,42,25,26
757,Bridal Cordelia,36,35,35,19,22
758,Valentine's Takumi,40,40,46,28,31
759,Leila,40,36,41,23,26
760,Dorothy,40,46,43,25,28
761,New Year Reginn,37,38,40,23,24
762,Bridal Say'ri,40,44,46,28,26
763,Setsuna,37,28,37,22,23
764,Summer Tana,35,33,36,20,25
765,Hoshidan Summer Elincia,34,29,35,20,21
766,Brave Lysithea,40,40,39,21,25
767,Noah,40,45,45,31,18
768,Kronya,44,31,39,22,26
769,Ursula,35,29,32,19,30
770,Scion Nanna,40,35,41,23,28
771,Hoshidan Summer Micaiah,33,34,20,18,34
772,Adrift Camilla,36,37,30,17,30
773,Fir,41,25,36,24,31
774,Legendary Ninian,44,37,41,22,24
775,Anna,41,29,38,22,28
776,Claude,39,33,37,20,21
777,Spring Kagero,36,35,34,18,27
778,Valentian Est,35,41,38,25,37
779,Khadein Byleth (M),40,42,44,25,26
780,Merlinus,50,20,35,31,27
781,Arval,40,44,27,23,43
782,Wrys,42,24,23,22,36
783,Febail,40,46,45,26,31
784,Summer Laegjarn,37,34,37,20,21
785,Rearmed Ingrid,38,44,47,30,25
786,Miranda,38,36,35,21,36
787,Masquerade Lachesis,37,37,27,19,37
788,Say'ri,40,35,40,23,34
789,Spring Severa,39,37,40,24,17
790,Monica,40,38,43,24,31
791,Ninja Corrin (F),38,41,40,23,20
792,Summer Shez (F),40,46,45,30,18
793,Spring Ashe,40,43,46,32,17
794,Summer Elise,34,36,34,18,25
795,Teatime Ayra,40,44,46,32,17
796,Tethys,38,27,35,23,34
797,Bridal Fjorm,42,34,34,17,23
798,Pirate Naesala,42,39,43,23,25
799,Rearmed Eitr,40,44,46,33,16
800,Aversa,42,33,34,17,24
801,New Year Takumi,40,34,34,17,27
802,Summer Freyja,40,39,43,25,20
803,Spring Catria,36,32,35,18,23
804,Clair,37,26,36,24,33
805,Spring Sonya,40,42,41,23,20
806,Heiðr (Unit),38,45,45,29,20
807,Saias,36,33,30,18,34
808,Valentine's Mist,36,34,34,17,23
809,New Year Eir,39,31,36,21,34
810,Nerþuz,40,42,47,30,20
811,Micaiah,35,35,28,18,35
812,Tine,38,42,42,23,26
813,Bridal Ninian,34,28,33,18,27
814,Legendary Byleth (F),40,39,43,23,26
815,Bridal Micaiah,39,39,20,19,38
816,Olwen (WT),34,30,35,19,27
817,Summer Lyn,37,33,38,20,27
818,Winter Nino,40,35,41,22,31
819,Lon'qu,45,29,39,22,22
820,Young Eliwood,39,45,46,29,20
821,Soren,36,33,33,17,29
822,Bridal Shanna,37,38,42,23,27
823,Spring Palla,38,37,34,17,29
824,Young Caeda,36,33,42,25,30
825,Spring Est,39,38,35,17,26
826,Wind Tribe Catria,39,45,45,25,30
827,Rearmed Chrom,41,45,46,29,18
828,Chloé,36,38,40,28,42
829,Bridal Cecilia,40,41,25,18,38
830,Brave Lyn,35,33,35,18,28
831,Tailtiu,39,32,35,17,25
832,Erk,45,35,39,19,27
833,Nino,33,33,36,19,26
834,Young Merric,41,34,41,21,25
835,Summer Hilda (Three Houses),39,37,40,20,25
836,Sanaki,33,37,26,17,34
837,L'Arachel,33,33,31,17,31
838,Zephia,41,40,44,23,24
839,Freyja,40,38,44,24,22
840,Mae,35,36,31,16,30
841,Flora,38,34,23,18,38
842,Hostile Springs Camilla,38,33,35,17,28
843,Olwen,34,26,34,20,30
844,Pent,40,38,39,19,30
845,Ninja Lyn,40,38,42,21,26
846,Phila,38,37,42,26,40
847,Legendary Celica,40,38,38,18,28
848,Bridal Louise,39,31,34,17,30
849,Julius,38,35,27,16,35
850,Ishtar,38,34,36,17,26
851,Morgan (F),37,34,30,16,33
852,Ascended Celica,40,43,42,21,25
853,Asbel,40,36,42,21,26
854,Halloween Nils,44,35,41,21,35
855,Maribelle,34,35,33,16,27
856,Elise,30,32,32,19,32
857,Valentine's Titania,35,30,33,17,30
858,Loki,42,33,35,16,25
859,Summer Lute,37,35,34,17,32
860,Hinoka (WF),37,32,35,17,29
861,Hostile Springs Hinoka,38,35,35,16,26
862,Ascended Florina,39,37,43,22,31
863,Summer Ursula,36,36,34,16,28
864,Wind Tribe Claude,42,44,47,24,26
865,Summer Leo,37,32,27,16,35
866,Bridal Sanaki,35,36,30,16,33
867,Arvis,33,34,31,17,33
868,Summer Lilina,35,38,25,16,35
869,Citrinne,38,46,27,22,44
870,Summer Mercedes,38,39,25,17,38
871,Maria,36,27,34,19,32
872,Plegian Dorothea,37,38,35,16,26
873,Nyna,40,34,41,23,38
874,Summer Gunnthrá,39,33,37,17,24
875,Lewyn,38,34,37,17,25
876,Legendary Yuri,41,44,47,24,26
877,Legendary Azura,33,30,35,17,24
878,Winter Bernadetta,39,36,40,19,23
879,Caeda,36,25,37,24,34
880,Brave Micaiah,36,37,28,17,37
881,Hostile Springs Elise,34,33,37,18,22
882,Deirdre,36,33,28,16,35
883,Summer Gaius,34,30,37,19,28
884,Spring Veronica,38,35,36,16,25
885,Brave Gullveig,40,45,47,27,19
886,Summer Shamir,40,43,46,25,20
887,Ascended Ced,43,45,46,22,26
888,Ced,37,35,39,19,31
889,Lugh,37,35,36,17,31
890,Summer Selena,36,37,37,17,23
891,Neimi,39,39,42,21,35
892,Winter Lysithea,38,42,40,19,23
893,Scion Lewyn,40,38,40,19,34
894,Fiora,38,32,38,21,37
895,Legendary Micaiah,38,42,31,19,41
896,Plegian Tharja,40,39,41,19,22
897,Salem,41,38,36,18,38
898,Sonya,36,33,31,15,32
899,Peony,38,31,36,16,24
900,Thief Cath,39,37,43,21,22
901,Soiree Ishtar,36,34,36,16,22
902,Fallen Ninian,45,27,40,23,36
903,Valentine's Soren,37,35,33,14,25
904,Fee,37,40,45,26,40
905,Summer Dorothea,38,37,36,16,30
906,Thief Leila,40,38,43,20,25
907,Teatime Tailtiu,39,42,44,21,31
908,New Year Plumeria,41,42,17,18,39
909,Young Rebecca,39,44,45,22,33
910,Nyx,36,42,40,19,28
911,Summer Linde,33,34,35,16,26
912,Plumeria,41,40,18,16,37
913,Legendary Elincia,40,45,47,23,34
914,Fallen Julia,39,41,24,17,40
915,Masquerade Sigurd,38,38,18,16,37
916,Bastian,40,44,28,20,45
917,Legendary Deirdre,40,43,32,19,43
918,Picnic Genny,35,36,24,14,34
919,Spring Karla,40,45,47,24,22
920,Young Ilyana,40,41,30,18,42
921,Summer Micaiah,38,42,30,16,37
922,Nino (SF),36,33,38,17,25
923,Teatime Ferdinand,40,42,45,21,25
924,Hapi,40,42,26,16,39
925,Performing Olivia,34,28,34,16,28
926,Legendary Hinoka,40,46,46,23,22
927,Bridal Caeda,33,29,37,19,30
928,Seiðr,39,43,30,17,40
929,Spring Sharena,37,32,36,16,30
930,Scion Julia,39,42,35,16,35
931,Summer Ivy,38,46,25,20,44
932,Larum,37,32,39,18,30
933,Young Mark,40,44,27,20,46
934,Triandra,38,37,38,16,22
935,Ilyana,39,38,32,17,40
936,Constance,39,42,40,17,29
937,Lute,33,36,32,16,34
938,Yune,38,33,27,15,37
939,Silvia,40,27,36,17,30
940,Bridal Anna,38,43,46,22,25
941,Selena (Sacred Stones),40,39,39,16,23
942,Halloween Seadall,40,40,46,21,25
943,Wind Tribe Kagero,43,47,45,20,23
944,Marianne,36,41,32,17,39
945,Rearmed Tana,40,45,47,22,23
946,Young L'Arachel,36,37,38,16,30
947,Legendary Lilina,39,42,21,16,40
948,Hatari Azura,37,37,39,16,23
949,Harmonized Mia,38,35,41,17,25
950,Katarina,34,32,34,15,32
951,New Year Peony,40,34,40,16,23
952,Nina,35,32,37,16,31
953,Innes,35,33,34,14,31
954,Linde,35,35,36,14,27
955,Selkie,35,29,38,19,35
956,Ascended Ishtar,40,41,43,17,31
957,Khadein Nino,38,41,46,20,32
958,Kaze,34,30,36,17,34
959,Thief Nina,38,37,43,18,32
960,Niles,37,25,34,17,34
961,Legendary Veronica,38,42,45,19,25
962,Brave Marianne,38,40,41,17,35
963,Groom Rafiel,38,28,35,20,41
964,Groom Saul,37,33,37,16,35
965,Summer Tharja,40,45,44,19,20
966,Tatiana,40,37,34,15,39
967,Spring Bernadetta,39,43,47,20,25
968,Bridal Lilina,39,44,22,16,42
969,Spring Delthea,36,43,40,16,28
970,Rearmed Plumeria,40,46,18,19,45
971,Lucius,37,32,30,13,35
972,Masquerade Ethlyn,37,36,41,16,28
973,Khadein Soren,38,43,34,18,45
974,Winter Dorothea,36,41,41,16,25
975,Ascended Elincia,38,44,45,18,28
976,Teatime Lysithea,38,46,46,20,22
977,Halloween Flayn,38,46,26,18,46
978,Sara,35,40,37,16,37
979,Summer Byleth (F),40,36,42,16,21
980,Niime,36,42,33,17,43
981,Plegian Katarina,39,37,43,16,28
982,Syrene,37,39,45,21,41
983,Louise,41,37,42,16,36
984,Delthea,33,36,34,13,31
985,Pirate Vika,41,34,40,17,40
986,New Year Anna,40,34,40,16,37
987,Khadein Ursula,40,42,46,18,22
988,Eir,35,32,37,14,31
989,Halloween Sakura,33,32,34,14,34
990,Leanne,36,27,37,16,34
991,Young Soren,36,42,34,16,43
992,Young Lucius,38,45,31,17,47
993,Valentine's Leo,37,45,31,16,45
994,Summer L'Arachel,37,46,44,16,30
995,Brave Soren,40,45,34,16,47
996,Céline,37,41,44,17,38
997,Guinivere,36,35,40,16,38
998,Khadein Linde,37,44,45,16,27
999,Felicia,34,23,37,18,35
1000,Fallen Maria,37,44,45,16,35
1001,Valentine's Elise,37,43,46,16,27
1002,Spring Triandra,37,43,46,18,18
1003,Ashera,37,35,39,15,40
1004,Ronan,36,34,40,17,42
1005,Ascended Eir,35,42,45,16,35
1006,Elimine,36,34,40,16,41
1007,Saul,37,40,44,16,40
1008,New Year Selkie,35,31,39,16,40
1009,Legendary Guinivere,37,39,45,16,40
