Rank,Title,HP,ATK,SPD,DEF,RES
742,Ninja Corrin (F),38,41,40,23,20
743,Flora,38,34,23,18,38
744,L'Arachel,33,33,31,17,31
745,Lon'qu,45,29,39,22,22
746,Aelfric,43,40,31,20,37
747,Hostile Springs Camilla,38,33,35,17,28
748,Merlinus,50,20,35,31,27
749,Ninja Igrene,40,43,38,22,30
750,New Year Panne,40,41,44,32,21
751,Hardin,41,41,44,32,21
752,Karin,41,37,42,26,31
753,Bridal Louise,39,31,34,17,30
754,Olwen,34,26,34,20,30
755,Morgan (F),37,34,30,16,33
756,Julius,38,35,27,16,35
757,Ishtar,38,34,36,17,26
758,Cath,41,36,43,27,30
759,Maribelle,34,35,33,16,27
760,Hatari Xane,47,30,36,23,35
761,Ascended Fjorm,43,39,41,31,36
762,Shez (F),38,41,42,32,34
763,Elise,30,32,32,19,32
764,Valentine's Titania,35,30,33,17,30
765,Hinoka (WF),37,32,35,17,29
766,Fallen Rhea,46,43,18,40,43
767,Legendary Ninian,44,37,41,22,24
768,Hostile Springs Hinoka,38,35,35,16,26
769,Loki,42,33,35,16,25
770,Summer Ursula,36,36,34,16,28
771,Summer Leo,37,32,27,16,35
772,Flame Lyn,39,38,44,34,32
773,Young Caeda,36,33,42,25,30
774,Bridal Sanaki,35,36,30,16,33
775,Summer Lute,37,35,34,17,32
776,Brave Byleth (F),39,41,43,26,24
777,Colm,43,36,41,24,32
778,Arvis,33,34,31,17,33
779,Summer Lilina,35,38,25,16,35
780,Summer Hilda (Three Houses),39,37,40,20,25
781,Maria,36,27,34,19,32
782,Embla,41,43,44,31,24
783,Legendary Shez (F),40,43,44,31,25
784,Yuri,40,39,43,26,29
785,Young Merric,41,34,41,21,25
786,Legendary Caeda,39,38,43,27,31
787,Flame Tana,39,39,42,26,32
788,Patty,40,41,45,37,24
789,Bridal Cecilia,40,41,25,18,38
790,Summer Gunnthrá,39,33,37,17,24
791,Lewyn,38,34,37,17,25
792,Plegian Dorothea,37,38,35,16,26
793,Deirdre,36,33,28,16,35
794,Bridal Tiki,42,42,26,40,45
795,Hostile Springs Elise,34,33,37,18,22
796,Summer Gaius,34,30,37,19,28
797,Cyril,46,42,44,35,26
798,Bridal Shanna,37,38,42,23,27
799,Summer Freyja,40,39,43,25,20
800,Caeda,36,25,37,24,34
801,Say'ri,40,35,40,23,34
802,Spring Sonya,40,42,41,23,20
803,Spring Veronica,38,35,36,16,25
804,Brave Micaiah,36,37,28,17,37
805,Legendary Celica,40,38,38,18,28
806,Valentine's Effie,43,46,43,32,23
807,Summer Shez (M),41,44,44,31,23
808,Summer Selena,36,37,37,17,23
809,Caeldori,39,40,44,30,31
810,Fallen Linus,42,46,43,36,20
811,Winter Nino,40,35,41,22,31
812,Legendary Azura,33,30,35,17,24
813,Fallen Lilith,39,40,43,29,33
814,Summer Mercedes,38,39,25,17,38
815,Erk,45,35,39,19,27
816,Winter Bernadetta,39,36,40,19,23
817,Sonya,36,33,31,15,32
818,Peony,38,31,36,16,24
819,Arden,60,36,16,41,16
820,Lugh,37,35,36,17,31
821,Soiree Ishtar,36,34,36,16,22
822,Valentine's Soren,37,35,33,14,25
823,Valentian Est,35,41,38,25,37
824,Pent,40,38,39,19,30
825,Summer Linde,33,34,35,16,26
826,Fallen Anankos,42,43,44,36,31
827,Tine,38,42,42,23,26
828,Asbel,40,36,42,21,26
829,Legendary Byleth (F),40,39,43,23,26
830,Pirate Naesala,42,39,43,23,25
831,Winter Black Knight,43,44,44,35,30
832,Rearmed Robin (F),43,41,44,35,33
833,Masquerade Sigurd,38,38,18,16,37
834,Picnic Genny,35,36,24,14,34
835,Halloween Corrin (F),40,42,45,36,30
836,Nino (SF),36,33,38,17,25
837,Alear (M),40,44,45,33,25
838,Ninja Lyn,40,38,42,21,26
839,Ced,37,35,39,19,31
840,Halloween Duma,47,46,19,40,43
841,Bridal Caeda,33,29,37,19,30
842,Summer Dorothea,38,37,36,16,30
843,Freyja,40,38,44,24,22
844,Monica,40,38,43,24,31
845,Plumeria,41,40,18,16,37
846,Performing Olivia,34,28,34,16,28
847,Spring Sharena,37,32,36,16,30
848,Charlotte,48,43,41,25,18
849,Vanessa,39,40,43,27,34
850,Lute,33,36,32,16,34
851,Silvia,40,27,36,17,30
852,Yune,38,33,27,15,37
853,Khadein Byleth (M),40,42,44,25,26
854,Triandra,38,37,38,16,22
855,Winter Lysithea,38,42,40,19,23
856,Larum,37,32,39,18,30
857,New Year Plumeria,41,42,17,18,39
858,Plegian Tharja,40,39,41,19,22
859,Arval,40,44,27,23,43
860,Fiora,38,32,38,21,37
861,Thief Cath,39,37,43,21,22
862,Alear (F),40,43,46,32,26
863,Zephia,41,40,44,23,24
864,Brave Robin (M),40,46,45,35,27
865,Fallen Julia,39,41,24,17,40
866,Bridal Flavia,41,44,45,31,18
867,Rearmed Alcryst,39,43,46,30,24
868,Lucia,40,41,45,29,32
869,Lapis,41,41,45,29,32
870,Ascended Celica,40,43,42,21,25
871,New Year Elm,41,40,45,27,31
872,Valentine's Hana,40,42,46,41,27
873,Ascended Florina,39,37,43,22,31
874,Ascended Fir,42,44,46,34,21
875,Nyx,36,42,40,19,28
876,Katarina,34,32,34,15,32
877,Hatari Azura,37,37,39,16,23
878,Young Hector,47,45,16,47,41
879,Summer Micaiah,38,42,30,16,37
880,Selena (Sacred Stones),40,39,39,16,23
881,Thief Leila,40,38,43,20,24
882,Noah,40,45,45,31,18
883,Dorothy,40,46,43,25,28
884,Innes,35,33,34,14,31
885,Nina,35,32,37,16,31
886,Heiðr (Unit),38,45,45,29,20
887,Young L'Arachel,36,37,38,16,30
888,Hapi,40,42,26,16,39
889,Linde,35,35,36,14,27
890,Ascended Tiki (Young),38,42,44,32,36
891,Spring Ashe,40,43,46,32,17
892,Valentine's Takumi,40,40,46,28,31
893,Harmonized Mia,38,35,41,17,25
894,Kaze,34,30,36,17,34
895,Niles,37,25,34,17,34
896,Scion Lewyn,40,38,40,19,34
897,New Year Peony,38,34,40,16,23
898,Halloween Nils,44,35,41,21,35
899,Wind Tribe Dagr,41,45,46,30,22
900,Legendary Micaiah,38,42,31,19,41
901,Selkie,35,29,38,19,35
902,Bridal Say'ri,40,44,46,28,26
903,Rhea,40,44,16,42,46
904,Salem,41,38,36,18,38
905,Nyna,40,34,41,23,38
906,Summer Shez (F),40,46,45,30,18
907,Nerþuz,40,42,47,30,20
908,Fallen Ninian,45,27,40,23,36
909,Fallen Byleth (F),40,44,47,32,25
910,Summer Fjorm,43,43,46,28,28
911,Felix,40,46,46,31,25
912,Teatime Ayra,40,44,46,32,17
913,Legendary Lilina,39,42,21,16,40
914,Ilyana,39,38,32,17,40
915,Lucius,37,32,30,13,35
916,Scion Julia,39,42,35,16,35
917,Rearmed Eitr,40,44,46,33,16
918,Young Eliwood,39,45,46,29,20
919,Marianne,36,41,32,17,39
920,Halloween Anna,40,44,47,31,27
921,Rearmed Ingrid,38,44,47,30,25
922,Chloé,36,38,40,28,42
923,Constance,39,42,40,17,29
924,Groom Saul,37,33,37,16,35
925,Seiðr,39,43,30,17,40
926,Neimi,39,39,42,21,35
927,Halloween Timerra,37,41,46,46,23
928,Young Ilyana,40,41,30,18,42
929,Fomortiis,46,44,15,46,44
930,Rearmed Chrom,41,45,46,29,18
931,Delthea,33,36,34,13,31
932,Phila,38,37,42,26,40
933,Summer Shamir,40,43,46,25,20
934,Citrinne,38,46,27,22,44
935,Masquerade Ethlyn,37,36,41,16,28
936,Groom Rafiel,38,28,35,20,41
937,Eir,35,32,37,14,31
938,Halloween Sakura,33,32,34,14,34
939,Wind Tribe Catria,39,45,45,25,30
940,Summer Byleth (F),40,36,42,16,21
941,Febail,40,46,45,26,31
942,Teatime Tailtiu,39,42,44,21,31
943,Leanne,36,27,37,16,34
944,Winter Dorothea,36,41,41,16,25
945,Spring Delthea,36,43,40,16,28
946,Tatiana,40,37,34,15,39
947,Halloween Seadall,40,40,46,21,25
948,Summer Ivy,38,46,25,20,44
949,Thief Nina,38,37,43,18,32
950,Legendary Deirdre,40,43,32,19,43
951,Brave Gullveig,40,45,47,27,19
952,Bridal Anna,38,43,46,22,25
953,Bridal Lilina,39,44,22,16,42
954,Bastian,40,44,28,20,45
955,Sara,35,40,37,16,37
956,Plegian Katarina,39,37,43,16,28
957,Legendary Yuri,41,44,47,24,26
958,Legendary Alear (F),40,41,47,33,37
959,Wind Tribe Claude,42,44,47,24,26
960,Felicia,34,23,37,18,35
961,Legendary Veronica,38,42,45,19,25
962,Legendary Hinoka,40,46,46,23,22
963,Brave Marianne,38,40,41,17,35
964,Spring Karla,40,45,47,24,22
965,Young Mark,40,44,27,20,46
966,Ascended Ishtar,40,41,43,17,31
967,Ascended Ced,43,45,46,22,26
968,Summer Tharja,40,45,44,19,20
969,Young Rebecca,39,44,45,22,33
970,Brave Corrin (F),42,40,46,37,40
971,New Year Anna,40,34,40,16,37
972,Rearmed Plumeria,40,46,18,19,45
973,Rearmed Tana,40,45,47,22,23
974,Niime,36,42,33,17,43
975,Fee,37,40,45,26,40
976,Khadein Nino,38,41,46,20,32
977,Guinivere,36,35,40,16,38
978,Wind Tribe Kagero,43,47,45,20,23
979,Spring Bernadetta,39,43,47,20,25
980,Louise,41,37,42,16,36
981,Khadein Ursula,40,42,46,18,22
982,Pirate Vika,41,34,40,17,40
983,Ascended Elincia,38,44,45,18,28
984,Teatime Lysithea,38,46,46,20,22
985,Halloween Flayn,38,46,26,18,46
986,Young Soren,36,42,34,16,43
987,New Year Selkie,35,31,39,16,40
988,Khadein Soren,38,43,34,18,45
989,Legendary Elincia,40,45,47,23,34
990,Ashera,37,35,39,15,40
991,Spring Triandra,37,43,46,18,18
992,Ronan,38,34,40,17,42
993,Khadein Linde,37,44,45,16,27
994,Elimine,36,34,40,16,41
995,Summer L'Arachel,37,46,44,16,30
996,Valentine's Elise,37,43,46,16,27
997,Valentine's Leo,37,45,31,16,45
998,Syrene,37,39,45,21,41
999,Céline,37,41,44,17,38
1000,Young Lucius,38,45,31,17,47
1001,Ascended Eir,35,42,45,16,35
1002,Fallen Maria,37,44,45,16,35
1003,Saul,37,40,44,16,40
1004,Brave Soren,40,45,34,16,47
1005,Legendary Guinivere,37,39,45,16,40
1006,Teatime Ferdinand,40,42,45,1,25
